INFO [12-20|14:19:09.052] New local node record                    seq=1 id=a3dc6a456a399bc2 ip=<nil> udp=0 tcp=0
TRACE[12-20|15:21:04.417] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:04.417] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:07.367] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:07.367] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:07.388] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:07.388] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:08.376] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:08.376] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:08.402] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:08.402] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:09.192] >> PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:09.218] << PONG/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|15:21:09.218] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|15:21:09.680] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:09.680] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:11.348] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|15:21:11.401] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|15:21:11.401] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:11.409] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:11.409] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:11.884] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:11.884] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:12.298] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|15:21:12.314] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|15:21:12.314] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:12.371] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:12.371] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:12.392] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:12.392] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:13.536] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:13.537] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:15.367] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:15.367] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:15.916] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:15.916] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:16.373] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:16.374] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:16.410] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:16.410] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:19.401] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:19.401] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:19.404] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:19.404] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:20.377] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:20.377] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:20.382] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:20.382] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:22.249] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|15:21:22.261] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|15:21:22.261] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:22.341] >> PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:22.341] << PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:23.379] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:23.379] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:23.387] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:23.387] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:24.140] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:24.140] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:24.374] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:24.374] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:24.405] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:24.405] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:27.410] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:27.410] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:27.900] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:27.900] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:28.372] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:28.372] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:28.411] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:28.411] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:29.172] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:29.173] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:31.384] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:31.384] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:31.903] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:31.903] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:32.126] >> PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:32.140] << PONG/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|15:21:32.140] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|15:21:32.383] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:32.383] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:32.890] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:32.890] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:34.764] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|15:21:34.828] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|15:21:34.828] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:35.370] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:35.370] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:35.894] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:35.894] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:36.425] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:36.425] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:36.901] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:36.901] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:38.501] >> PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:38.539] << PONG/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|15:21:38.539] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|15:21:39.405] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:39.405] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:39.921] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:39.921] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:40.158] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|15:21:40.214] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|15:21:40.214] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:40.375] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:40.375] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:40.403] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:40.403] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:42.335] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:42.335] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:43.389] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:43.389] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:43.878] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:43.878] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:44.384] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:44.384] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:44.399] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:44.399] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:45.921] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|15:21:45.970] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|15:21:45.970] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:46.004] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|15:21:46.034] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|15:21:46.034] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:46.048] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:46.048] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:47.078] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:47.078] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:47.368] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:47.368] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:47.902] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:47.902] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:48.373] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:48.373] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:48.396] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:48.396] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:49.471] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|15:21:49.478] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|15:21:49.478] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:51.389] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:51.389] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:51.912] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:51.912] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:52.372] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:52.373] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:52.381] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:52.381] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:53.572] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|15:21:53.656] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|15:21:53.656] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:55.368] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:55.368] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:55.826] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|15:21:55.860] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|15:21:55.860] << PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:55.873] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:55.873] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:55.878] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:55.878] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:56.412] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:56.413] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:56.413] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:56.413] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:57.457] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:57.457] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:59.406] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:59.406] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
